ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,4G,3G,TELEFONIAFIJA,WIRELESS,SATELITAL,id_Provincia,id_Localidad,id_Partido
--,--,--,--,--,--,--,--,SI,0,2694,179
SI,--,--,SI,SI,SI,SI,SI,SI,0,2701,179
--,--,--,--,SI,--,SI,--,--,0,3215,179
--,SI,--,--,SI,--,SI,--,--,0,3229,179
--,SI,--,--,SI,SI,--,--,--,0,3416,209
--,--,--,SI,SI,--,SI,SI,--,0,63,212
--,--,--,SI,SI,SI,SI,--,--,0,60,212
--,--,--,--,SI,SI,--,SI,--,0,292,212
--,--,--,--,--,--,SI,SI,--,0,1476,212
SI,SI,SI,SI,SI,SI,SI,SI,SI,0,1808,212
--,--,--,SI,--,--,--,SI,--,0,2032,212
--,SI,--,SI,SI,--,SI,SI,--,0,2477,212
--,--,--,--,--,--,--,--,--,0,2633,212
--,--,--,--,SI,SI,SI,SI,--,0,3041,212
SI,--,--,SI,SI,SI,--,SI,--,0,58,219
SI,SI,SI,SI,SI,SI,SI,SI,SI,1,2584,61
SI,SI,--,--,SI,SI,SI,SI,SI,6,516,35
--,--,--,--,SI,SI,SI,--,SI,6,543,41
--,--,--,--,SI,--,--,--,--,6,3879,41
--,--,--,--,SI,SI,--,--,--,6,379,71
SI,SI,SI,SI,SI,SI,SI,SI,SI,6,1040,71
SI,SI,SI,SI,SI,SI,SI,SI,--,0,1640,280
SI,SI,SI,SI,SI,SI,SI,SI,SI,0,2475,280
SI,SI,SI,SI,SI,SI,SI,SI,SI,0,3800,280
--,--,--,--,--,--,--,SI,--,0,1778,282
--,--,--,--,--,--,--,SI,--,0,2091,282
SI,SI,SI,SI,SI,SI,SI,SI,SI,0,2504,282
--,--,--,SI,--,--,SI,SI,--,0,3728,282
--,--,--,--,--,--,SI,SI,--,0,858,283
--,SI,--,--,SI,SI,--,--,--,0,3289,288
SI,--,SI,--,--,--,SI,--,--,0,3295,288
SI,--,--,--,SI,SI,SI,--,--,0,3544,288
--,--,--,--,SI,SI,--,--,--,0,3556,288
--,--,--,--,SI,--,--,--,--,0,3686,288
--,--,SI,--,SI,SI,SI,SI,--,0,269,295
--,--,--,--,SI,--,--,--,--,0,671,295
SI,--,SI,SI,SI,SI,SI,SI,SI,0,685,295
--,--,--,--,--,--,--,SI,--,0,1776,295
--,SI,--,--,SI,--,--,SI,--,0,1785,295
--,--,SI,SI,SI,SI,SI,SI,--,0,3321,295
SI,--,SI,SI,SI,SI,SI,SI,--,0,3846,295
--,--,--,--,--,--,--,SI,--,0,658,297
--,--,--,--,SI,SI,--,SI,--,0,813,297
SI,SI,SI,SI,SI,SI,SI,SI,SI,1,3481,61
SI,SI,--,SI,SI,SI,SI,SI,--,5,3611,367
--,--,--,--,--,--,--,SI,--,5,3687,367
--,SI,--,SI,SI,SI,SI,--,SI,5,103,369
SI,--,--,--,SI,SI,SI,--,SI,5,128,369
SI,--,--,SI,--,--,SI,SI,--,0,859,414
--,--,--,SI,SI,SI,SI,SI,--,0,1004,414
--,--,--,--,SI,SI,--,--,--,0,1165,414
--,--,--,--,--,--,--,SI,--,0,2145,414
--,--,--,SI,SI,SI,SI,SI,--,0,2410,414
--,--,SI,SI,SI,SI,SI,SI,--,0,2572,414
--,--,--,--,SI,SI,SI,SI,--,0,2954,414
--,--,--,--,SI,SI,SI,SI,--,0,3108,414
--,--,--,--,--,--,--,SI,--,0,3172,414
SI,SI,SI,SI,SI,SI,SI,SI,SI,0,3432,414
--,--,--,--,SI,--,--,--,--,0,3765,414
SI,SI,--,SI,SI,SI,SI,--,--,0,2158,415
SI,SI,--,SI,SI,SI,SI,--,--,0,2364,415
SI,SI,--,SI,SI,SI,SI,SI,--,0,2587,415
SI,SI,--,SI,SI,SI,SI,--,--,0,2948,415
SI,SI,--,SI,SI,SI,SI,SI,SI,0,3040,415
SI,SI,--,SI,SI,SI,SI,SI,--,0,3255,415
SI,SI,--,SI,SI,SI,SI,--,--,0,3578,415
--,SI,--,SI,SI,SI,SI,--,--,0,1145,323
SI,SI,SI,SI,SI,SI,SI,SI,--,0,1428,323
SI,SI,SI,SI,SI,SI,SI,--,--,0,1429,323
SI,SI,SI,SI,SI,SI,SI,SI,SI,0,2898,323
SI,SI,SI,SI,SI,SI,SI,SI,--,0,2899,323
SI,SI,--,SI,SI,SI,SI,SI,--,0,3105,323
SI,SI,--,SI,SI,SI,SI,--,SI,0,1,415
SI,SI,--,SI,SI,SI,SI,SI,--,0,709,415
SI,SI,--,SI,SI,SI,SI,--,--,0,838,415
SI,SI,--,SI,SI,SI,SI,--,--,0,854,415
SI,SI,SI,SI,SI,SI,SI,SI,SI,0,855,415
SI,SI,--,--,SI,SI,SI,--,--,0,1260,415
SI,SI,--,SI,SI,SI,SI,SI,--,0,1772,415
--,--,--,SI,SI,--,SI,--,--,5,2646,176
--,--,--,--,--,--,SI,--,--,5,3199,176
SI,--,--,--,SI,--,SI,SI,--,5,3300,176
--,SI,--,SI,SI,SI,SI,--,SI,5,3386,176
SI,--,--,SI,SI,SI,SI,SI,--,5,3460,176
--,--,--,--,SI,SI,--,--,--,5,3543,176
SI,SI,--,SI,SI,SI,SI,SI,SI,5,3721,176
SI,SI,--,SI,SI,SI,SI,SI,SI,5,3732,176
--,--,--,--,SI,SI,--,--,--,5,3734,176
--,--,--,--,--,--,--,--,--,5,247,204
--,--,--,--,--,--,--,--,--,5,744,204
--,--,--,--,SI,--,--,SI,SI,5,839,204
--,--,--,--,--,--,--,SI,--,5,1002,204
SI,SI,SI,SI,SI,SI,SI,SI,SI,1,2586,47
SI,SI,--,SI,SI,SI,SI,--,SI,5,1124,204
--,--,--,--,--,--,--,SI,--,5,1378,204
--,--,--,--,--,--,--,--,--,5,2198,204
--,--,--,--,SI,SI,--,--,--,5,2239,204
--,--,--,--,--,--,--,SI,--,5,2560,204
SI,--,--,SI,SI,SI,SI,--,--,5,2897,204
--,--,--,--,--,--,--,--,--,5,3186,204
--,--,--,--,--,--,--,--,--,5,3667,204
--,--,--,--,SI,SI,--,--,--,0,446,306
--,--,--,--,SI,--,--,--,--,0,866,306
--,--,--,--,SI,SI,--,--,--,0,1057,306
SI,SI,--,SI,SI,SI,SI,SI,--,0,1111,306
SI,SI,--,SI,SI,SI,SI,SI,--,0,1494,306
SI,SI,--,SI,SI,SI,SI,SI,--,0,1924,306
--,SI,--,--,SI,SI,--,--,--,0,2186,306
--,SI,--,SI,SI,SI,--,SI,--,0,2333,306
--,--,--,--,SI,SI,--,--,--,0,2335,306
--,--,--,--,SI,SI,--,SI,--,0,2338,306
SI,SI,SI,SI,SI,SI,SI,SI,SI,1,2907,47
--,--,--,SI,SI,SI,--,--,--,5,3754,204
SI,--,--,--,SI,SI,SI,SI,--,5,98,213
--,--,--,--,--,--,--,--,--,5,236,213
--,--,--,SI,SI,SI,SI,--,--,5,521,213
SI,--,--,SI,SI,SI,SI,SI,SI,5,688,213
--,--,SI,SI,SI,SI,SI,SI,--,0,1673,112
--,--,--,--,--,--,--,SI,--,0,2647,112
--,SI,--,SI,SI,--,SI,--,--,0,3140,112
--,SI,--,SI,SI,--,SI,--,--,0,3225,112
--,SI,--,SI,SI,SI,SI,--,--,0,3244,112
--,SI,--,SI,--,--,--,--,--,0,3679,112
--,--,--,--,--,--,--,--,--,0,153,120
--,--,--,--,SI,--,SI,--,--,0,189,120
SI,--,--,--,SI,SI,SI,SI,SI,0,1099,120
--,--,--,--,--,--,--,--,--,0,1916,120
--,--,--,--,--,--,--,--,--,0,1929,120
--,--,--,--,SI,SI,SI,SI,--,0,3047,120
SI,SI,SI,SI,SI,SI,SI,SI,--,0,1142,124
--,--,--,--,SI,SI,SI,SI,--,0,3287,124
--,--,--,--,--,--,SI,SI,--,0,597,73
SI,SI,SI,SI,SI,SI,SI,SI,--,0,675,73
--,--,--,--,--,--,--,--,--,0,936,73
--,--,--,--,--,--,--,--,--,0,1667,73
--,--,--,--,SI,SI,--,SI,--,0,1984,73
--,--,--,--,--,--,SI,SI,--,0,2381,73
--,--,--,--,SI,--,SI,SI,--,0,2435,73
--,--,--,--,--,--,--,--,--,0,2570,73
--,--,--,--,--,--,--,--,--,0,3253,73
--,--,--,--,--,--,SI,SI,--,0,3307,73
SI,SI,SI,SI,SI,SI,SI,SI,--,0,681,74
--,--,--,--,--,--,SI,SI,--,0,964,74
--,--,--,--,--,--,SI,SI,--,0,1089,74
--,--,--,--,--,--,SI,SI,--,0,3393,74
--,--,--,--,SI,SI,SI,SI,SI,0,3431,74
--,--,--,--,--,--,--,SI,--,17,3623,17
--,--,--,--,--,--,--,--,--,17,3802,17
--,--,--,SI,SI,SI,--,--,--,0,469,89
SI,SI,SI,SI,SI,SI,SI,--,SI,0,797,89
--,--,--,--,SI,SI,--,SI,--,0,2017,89
SI,SI,--,--,SI,SI,SI,SI,--,0,2331,89
--,--,--,--,SI,SI,--,--,--,0,3742,89
--,--,--,--,--,--,--,--,--,0,522,95
SI,SI,SI,SI,SI,SI,SI,SI,SI,0,821,95
--,--,--,--,--,--,--,--,--,0,1358,95
SI,--,--,--,--,--,--,SI,--,0,1595,95
SI,--,--,--,--,--,SI,SI,--,0,1975,95
--,SI,--,SI,SI,--,SI,SI,--,0,2471,95
SI,--,--,--,--,--,SI,SI,--,0,2926,95
--,--,--,SI,--,--,--,--,--,9,490,437
--,--,--,SI,--,--,--,--,--,9,641,437
SI,SI,SI,--,SI,SI,SI,SI,--,0,684,75
--,--,--,--,--,--,--,SI,--,0,2809,75
--,--,--,--,SI,--,SI,SI,--,0,3442,75
SI,SI,--,SI,SI,SI,SI,SI,SI,0,718,78
--,--,--,SI,--,--,--,SI,--,0,759,78
--,--,--,SI,--,SI,--,--,--,0,772,78
--,--,--,--,--,--,SI,SI,--,0,719,85
SI,SI,SI,SI,SI,SI,SI,SI,--,0,777,85
--,--,--,--,SI,SI,--,--,--,0,2177,85
SI,--,--,SI,SI,SI,SI,SI,--,0,2541,85
SI,--,--,SI,SI,SI,SI,SI,--,0,2937,85
--,--,--,--,--,--,--,--,--,0,419,89
--,--,--,--,SI,--,SI,--,--,0,3775,179
--,--,--,--,--,--,SI,--,--,0,3801,179
--,--,--,--,--,--,--,SI,--,0,225,188
--,--,SI,--,SI,SI,SI,SI,--,0,707,188
--,--,--,SI,SI,--,SI,--,--,0,1509,188
--,--,--,SI,SI,SI,SI,SI,--,0,1616,188
SI,--,--,SI,--,--,SI,SI,--,0,2008,188
SI,--,SI,--,SI,SI,SI,SI,--,0,1647,194
--,--,--,--,--,--,--,--,--,0,1655,194
SI,SI,SI,SI,SI,SI,SI,SI,--,0,1685,198
--,--,--,--,--,--,--,--,--,9,1230,437
--,--,--,SI,--,--,--,--,--,9,1910,437
--,--,--,--,--,--,--,--,--,17,3806,440
--,--,--,--,--,--,--,--,--,18,279,26
SI,SI,SI,SI,SI,SI,SI,SI,--,0,3798,198
--,SI,--,SI,SI,SI,--,SI,--,0,3873,198
SI,SI,SI,SI,SI,SI,SI,SI,SI,0,1748,207
--,--,--,--,SI,SI,--,SI,--,0,1749,207
SI,SI,SI,SI,SI,SI,SI,SI,--,0,3661,207
--,SI,--,--,SI,SI,SI,--,--,0,1111,209
SI,SI,SI,SI,SI,SI,SI,SI,SI,0,1777,209
--,--,--,--,SI,SI,--,SI,--,0,1046,283
--,--,--,--,--,--,--,SI,--,0,1363,283
SI,--,--,--,SI,SI,SI,SI,SI,0,1800,283
SI,SI,SI,SI,SI,SI,SI,SI,SI,0,2507,283
SI,--,SI,--,--,SI,SI,SI,--,0,2511,283
--,--,--,--,SI,SI,SI,--,--,0,2928,283
--,--,--,--,--,--,--,--,--,0,548,288
--,--,--,--,SI,--,--,SI,--,0,922,288
--,--,--,--,--,--,--,--,--,0,940,288
--,--,--,--,--,--,--,--,--,0,956,288
--,--,--,--,--,--,SI,--,--,0,1374,288
SI,--,--,--,SI,SI,SI,--,SI,0,1659,288
SI,SI,SI,SI,SI,SI,SI,--,SI,0,2556,288
--,--,--,--,--,--,SI,--,--,0,2942,288
--,--,--,--,--,SI,--,--,--,0,3221,288
SI,--,--,--,--,--,SI,SI,--,0,3195,95
SI,SI,--,SI,SI,SI,SI,SI,--,0,980,100
--,--,--,--,--,--,SI,--,--,0,1187,100
--,--,--,--,--,--,SI,--,--,0,2671,100
--,--,--,--,--,--,--,SI,--,0,3260,100
--,--,--,--,--,--,--,--,--,0,3714,100
--,--,--,SI,SI,SI,SI,SI,--,0,275,113
--,--,--,--,SI,SI,SI,--,SI,0,296,113
--,--,--,--,SI,SI,--,SI,--,0,2592,113
SI,SI,SI,SI,SI,SI,SI,--,SI,0,2871,113
--,--,--,--,SI,SI,--,--,--,0,3836,113
--,--,--,SI,SI,--,SI,--,--,0,3643,113
--,--,--,--,SI,SI,SI,--,--,0,178,109
--,--,--,SI,--,--,SI,--,--,0,293,109
SI,SI,SI,--,SI,SI,SI,SI,--,0,1020,109
--,--,--,SI,SI,SI,SI,SI,--,0,1288,109
--,--,--,--,--,--,--,--,--,0,1440,109
--,--,--,--,SI,SI,--,--,--,0,1733,109
--,--,--,SI,SI,--,SI,SI,--,0,2573,109
--,--,--,--,SI,--,--,--,--,0,2635,109
--,--,--,--,SI,SI,--,--,--,0,3190,109
SI,SI,SI,SI,SI,SI,SI,SI,--,0,1030,111
--,--,--,--,SI,--,--,--,--,0,1235,111
--,--,--,--,--,--,--,--,--,0,1286,111
--,--,SI,SI,SI,SI,SI,SI,--,0,1698,111
--,--,--,--,--,--,--,--,--,0,2037,111
--,--,--,--,--,--,--,--,--,0,708,112
SI,SI,SI,SI,SI,SI,SI,SI,--,0,1033,112
--,--,--,--,--,--,--,--,--,0,1088,112
--,--,--,--,--,--,--,--,--,0,1097,112
SI,SI,SI,SI,SI,SI,SI,SI,--,0,2119,219
SI,SI,--,SI,SI,SI,--,SI,--,0,2275,219
SI,SI,SI,SI,SI,SI,SI,SI,--,0,2344,219
SI,SI,SI,SI,SI,SI,SI,SI,--,0,3092,219
SI,SI,SI,SI,SI,SI,SI,SI,--,0,3243,219
SI,SI,SI,--,SI,SI,SI,SI,--,0,7,220
SI,SI,--,--,SI,SI,SI,SI,--,0,94,220
--,--,--,--,SI,--,--,--,--,0,1417,320
--,--,--,--,SI,--,SI,--,--,0,1446,320
--,--,--,--,--,--,--,--,--,0,2294,320
--,--,SI,--,SI,SI,SI,SI,--,0,1481,297
--,--,--,--,--,--,--,SI,--,0,1724,297
--,--,--,SI,SI,SI,SI,SI,--,0,1797,297
--,--,--,--,--,--,SI,SI,--,0,2307,297
--,--,--,--,SI,SI,SI,SI,--,0,2443,297
--,--,--,--,--,--,SI,SI,--,0,2534,297
SI,SI,SI,SI,SI,SI,SI,SI,--,0,2677,297
--,--,--,--,--,--,SI,SI,--,0,3081,297
--,--,--,--,--,--,--,SI,--,0,3098,297
--,--,--,--,SI,--,--,--,--,0,553,299
--,--,--,--,--,--,--,--,--,0,1105,299
SI,SI,SI,--,SI,SI,SI,SI,SI,0,2678,299
SI,SI,--,--,SI,SI,SI,SI,--,0,34,300
SI,--,--,SI,--,--,SI,SI,--,0,1463,300
--,SI,--,--,SI,SI,--,SI,--,0,1633,300
SI,SI,SI,SI,SI,SI,SI,SI,--,0,852,220
SI,SI,SI,SI,SI,SI,SI,SI,SI,0,1592,220
SI,SI,SI,SI,SI,SI,SI,SI,--,0,1607,220
SI,SI,SI,SI,SI,SI,SI,SI,--,0,1739,220
SI,SI,SI,SI,SI,SI,SI,SI,--,0,1985,220
SI,SI,SI,SI,SI,SI,SI,SI,--,0,2162,220
--,--,--,--,--,--,--,SI,--,0,1786,300
SI,--,--,SI,SI,SI,SI,SI,--,0,1787,300
SI,--,--,--,SI,SI,SI,--,--,0,1997,300
--,--,--,SI,SI,SI,SI,SI,--,0,2332,300
--,--,--,--,--,--,SI,--,--,0,2357,300
--,--,--,--,SI,SI,--,--,SI,0,2359,300
SI,SI,SI,SI,SI,SI,SI,SI,SI,0,2682,300
--,--,--,--,--,--,--,SI,--,0,2715,300
SI,--,--,SI,SI,--,SI,--,SI,0,2929,300
--,--,--,--,SI,SI,--,--,--,0,3553,300
--,--,--,SI,--,--,SI,--,--,0,3785,300
--,--,--,--,--,SI,--,SI,--,0,704,304
--,--,SI,SI,SI,SI,SI,SI,--,0,2704,304
SI,SI,--,SI,SI,SI,SI,--,--,0,3757,415
--,--,--,--,--,--,SI,--,--,0,1717,416
SI,SI,SI,SI,SI,SI,SI,SI,--,0,3438,416
SI,SI,--,SI,SI,SI,SI,--,--,0,668,431
SI,SI,--,SI,SI,SI,SI,SI,--,0,1459,431
SI,SI,--,SI,SI,SI,SI,SI,SI,0,1460,431
SI,SI,--,SI,SI,SI,SI,--,--,0,1925,431
SI,SI,--,SI,SI,SI,SI,SI,SI,0,2481,431
SI,SI,SI,SI,SI,SI,SI,--,SI,0,2563,431
SI,SI,SI,SI,SI,SI,SI,SI,--,0,3526,431
--,SI,--,SI,SI,SI,--,--,--,0,3540,431
SI,SI,--,SI,SI,SI,SI,SI,SI,0,3720,431
--,--,--,--,SI,SI,SI,--,--,0,2341,433
--,--,--,--,SI,SI,--,--,--,0,2343,433
SI,--,--,SI,SI,SI,SI,--,--,0,3656,433
--,--,--,--,--,--,SI,SI,--,0,199,435
--,--,--,--,--,--,--,--,--,0,951,435
--,--,--,--,--,--,--,SI,--,0,1062,435
--,--,--,--,SI,SI,SI,--,--,0,1658,435
--,--,SI,--,SI,SI,SI,SI,--,0,1791,435
SI,--,--,SI,SI,SI,SI,--,--,0,2383,435
SI,SI,SI,--,SI,SI,SI,SI,--,0,2490,435
SI,SI,--,SI,SI,SI,SI,SI,--,0,2675,435
--,--,--,--,SI,--,SI,SI,--,0,3379,435
--,--,--,--,SI,SI,--,--,--,0,467,441
--,--,--,--,SI,SI,--,--,--,0,1056,441
--,--,--,--,--,--,--,--,--,0,1370,441
SI,--,--,SI,SI,SI,SI,--,SI,0,2143,441
--,--,--,--,--,--,--,--,--,12,2126,234
--,--,--,SI,SI,SI,--,SI,--,12,3811,234
SI,SI,SI,SI,SI,SI,SI,SI,SI,1,3034,47
SI,--,--,--,SI,SI,--,SI,SI,5,1626,263
SI,--,--,--,SI,SI,SI,SI,--,5,1725,263
SI,SI,--,SI,SI,SI,SI,--,--,5,1741,263
SI,SI,--,SI,SI,SI,SI,SI,--,5,2135,263
--,--,--,--,--,--,--,SI,--,5,3357,311
--,--,--,--,SI,--,SI,SI,--,5,3827,311
SI,SI,SI,SI,SI,SI,SI,SI,--,0,2912,220
SI,SI,SI,SI,SI,SI,SI,SI,SI,0,2923,220
SI,SI,SI,SI,SI,SI,SI,SI,SI,0,3156,220
SI,SI,SI,SI,SI,SI,SI,SI,SI,0,3361,220
SI,SI,SI,SI,SI,SI,SI,SI,--,0,3616,220
--,--,--,--,--,--,--,SI,SI,18,2059,240
--,--,--,--,--,--,--,SI,--,18,2084,240
--,--,--,--,--,--,--,--,--,18,2203,240
--,--,--,--,--,--,--,--,--,18,2404,240
SI,SI,--,SI,SI,SI,SI,SI,SI,0,3904,441
SI,SI,SI,SI,SI,SI,SI,SI,SI,1,583,47
SI,--,--,SI,SI,SI,SI,--,SI,5,2253,263
SI,SI,--,SI,SI,SI,SI,SI,--,5,2351,263
--,--,--,--,SI,SI,--,--,--,0,1135,130
SI,SI,SI,SI,SI,SI,SI,SI,--,0,1366,130
--,--,--,--,SI,--,--,--,--,0,1740,130
--,--,--,--,SI,SI,--,--,--,0,2875,130
--,--,--,--,SI,SI,--,SI,--,0,3591,130
SI,SI,--,SI,SI,SI,SI,SI,SI,0,512,132
--,SI,--,SI,SI,SI,SI,--,--,0,1347,132
SI,SI,--,SI,SI,SI,SI,SI,SI,0,1513,132
--,--,--,--,SI,--,--,--,--,2,3536,125
--,SI,--,SI,SI,SI,SI,SI,SI,0,1257,134
SI,SI,SI,SI,SI,SI,SI,SI,--,0,2281,134
SI,SI,SI,SI,SI,SI,SI,SI,SI,0,2451,134
SI,--,--,--,--,--,SI,--,--,0,3903,134
--,--,--,--,SI,SI,--,SI,--,0,228,135
SI,--,SI,SI,SI,SI,SI,--,--,0,654,135
--,--,--,--,--,--,--,--,--,0,1128,135
SI,--,--,--,SI,SI,SI,SI,--,0,1309,135
SI,SI,SI,--,SI,SI,SI,--,SI,0,2190,135
SI,SI,SI,SI,SI,SI,SI,SI,--,0,3706,220
SI,SI,--,SI,SI,SI,SI,SI,--,0,3853,220
SI,SI,--,SI,SI,SI,SI,SI,--,0,24,222
--,SI,--,--,SI,SI,--,SI,--,0,157,222
--,--,--,--,--,--,--,SI,--,0,183,222
--,SI,--,--,SI,SI,SI,--,--,0,232,222
--,--,--,--,--,--,--,SI,--,0,357,222
SI,--,--,--,SI,SI,SI,--,--,0,369,222
--,--,--,--,SI,SI,--,SI,--,0,383,222
--,--,--,--,SI,SI,--,--,--,0,414,222
--,--,--,--,SI,--,--,--,--,0,416,222
--,--,--,--,--,--,--,--,--,0,2163,222
--,SI,--,SI,SI,SI,SI,SI,--,0,849,222
--,--,--,--,SI,SI,--,--,--,0,1058,222
--,--,--,SI,SI,SI,--,--,--,0,1310,222
--,--,--,--,SI,SI,--,--,--,0,1377,222
--,--,--,--,--,--,--,SI,--,0,1694,222
--,SI,--,SI,SI,SI,SI,--,--,0,1766,222
--,SI,--,SI,SI,SI,--,--,--,0,1771,222
--,SI,--,--,SI,SI,--,--,--,0,1773,222
--,--,--,--,SI,SI,--,SI,--,0,1884,222
SI,SI,SI,SI,SI,SI,SI,SI,SI,0,1952,222
--,--,--,--,--,--,--,--,--,0,1959,222
--,SI,--,--,SI,SI,--,--,--,0,2147,222
--,SI,--,SI,SI,SI,--,SI,--,0,2213,222
--,SI,--,SI,SI,SI,SI,--,--,0,2328,222
--,--,--,--,--,--,--,--,--,0,2746,222
--,SI,--,SI,SI,SI,SI,--,--,0,2969,222
--,--,--,--,SI,SI,--,--,--,0,3007,222
SI,--,--,--,SI,SI,--,--,--,0,3905,222
SI,--,--,--,SI,SI,--,--,--,0,3905,222
--,SI,--,SI,SI,SI,SI,--,--,0,3407,222
--,--,--,--,SI,SI,--,--,SI,0,3425,222
--,SI,--,SI,SI,SI,SI,SI,--,0,3626,222
--,SI,--,SI,SI,SI,--,SI,--,0,3628,222
--,--,--,--,--,--,--,SI,--,0,3641,222
--,--,--,--,SI,SI,--,SI,--,0,3729,222
SI,SI,SI,SI,SI,SI,SI,SI,SI,0,2706,306
SI,SI,--,SI,SI,SI,SI,SI,--,0,2791,306
--,--,--,--,SI,SI,--,--,--,0,2977,306
--,--,--,--,SI,SI,--,--,SI,0,3242,306
--,--,--,SI,SI,SI,--,SI,SI,0,3416,306
--,SI,--,SI,SI,SI,--,SI,--,0,3558,306
SI,SI,SI,SI,SI,SI,SI,SI,--,0,3766,306
SI,SI,--,--,SI,SI,SI,SI,--,0,3900,306
--,SI,--,--,SI,SI,--,--,--,0,673,309
--,SI,--,--,SI,SI,--,--,--,0,2576,309
SI,SI,--,SI,SI,SI,SI,--,SI,0,2710,309
--,SI,--,--,SI,SI,--,--,--,0,3503,309
--,--,--,--,SI,SI,--,--,--,0,324,315
SI,SI,SI,SI,SI,SI,SI,SI,--,0,1631,315
--,--,--,--,--,--,SI,--,--,0,5,320
--,--,--,--,--,--,--,--,--,0,254,320
--,--,--,SI,--,--,SI,SI,SI,0,556,320
SI,SI,SI,SI,SI,SI,SI,SI,--,0,1103,320
--,SI,--,SI,SI,SI,SI,SI,SI,0,2883,320
--,--,--,--,--,--,SI,SI,--,0,3115,320
--,--,--,--,--,--,SI,--,--,0,3588,320
--,--,--,SI,SI,SI,SI,SI,--,0,3672,320
--,--,--,--,--,--,--,--,--,0,130,319
--,--,--,--,--,--,--,--,--,0,2113,319
--,SI,--,--,SI,SI,SI,--,--,0,2716,319
--,--,--,--,--,--,SI,SI,--,0,2874,319
SI,SI,--,SI,SI,SI,SI,--,--,0,3522,319
SI,SI,SI,SI,SI,SI,SI,--,SI,0,535,323
SI,SI,SI,SI,SI,SI,SI,--,--,0,536,323
--,--,--,--,--,--,--,--,SI,2,1857,147
--,--,--,--,--,--,--,SI,--,2,1897,147
--,--,--,--,SI,SI,SI,--,--,0,677,4
--,--,SI,--,SI,SI,SI,SI,--,0,1161,4
--,--,--,--,SI,--,--,--,--,0,1836,4
SI,--,--,SI,SI,SI,SI,--,--,0,2329,4
--,--,--,--,SI,--,SI,--,--,0,2350,4
--,--,--,--,--,--,--,--,--,0,2473,4
--,--,--,--,--,--,SI,--,--,0,2521,4
SI,--,--,--,--,SI,SI,--,--,0,2665,4
--,--,--,SI,SI,SI,SI,SI,--,0,3646,4
SI,--,SI,SI,SI,SI,SI,SI,--,0,672,6
--,--,--,SI,SI,--,SI,--,--,0,957,6
--,--,--,--,--,--,--,--,--,0,1113,6
--,--,--,--,SI,--,--,--,--,0,1372,6
--,--,--,SI,--,--,SI,--,--,0,1415,6
--,--,--,--,--,--,--,--,--,0,1941,6
--,--,--,SI,SI,SI,SI,SI,SI,0,2385,6
SI,SI,--,SI,SI,SI,SI,SI,--,0,1712,132
--,--,--,SI,SI,SI,--,--,--,0,2159,132
SI,SI,--,SI,SI,SI,SI,SI,--,0,2337,132
SI,SI,--,SI,SI,SI,SI,SI,SI,0,2377,132
--,--,--,--,SI,SI,--,--,--,0,2849,132
SI,SI,SI,SI,SI,SI,SI,SI,--,0,15,134
SI,SI,--,SI,SI,SI,SI,SI,--,0,642,134
--,--,--,--,--,--,--,--,--,2,877,147
--,--,--,SI,--,SI,--,--,--,2,1254,147
--,--,--,SI,SI,--,SI,--,--,0,2975,6
--,--,--,--,--,--,--,--,--,0,3384,6
--,--,--,--,--,--,--,--,--,0,3716,6
--,--,--,--,--,--,--,--,--,0,3894,6
SI,--,SI,SI,SI,SI,SI,SI,--,0,41,7
--,--,--,SI,SI,SI,SI,SI,--,0,1107,7
--,--,--,--,--,--,SI,SI,--,0,1792,7
--,--,--,--,SI,SI,SI,SI,--,0,3862,7
SI,--,SI,SI,SI,SI,SI,SI,--,0,70,11
--,--,--,--,--,--,--,--,--,0,1032,11
SI,--,--,--,SI,SI,--,--,--,0,2389,11
--,--,--,--,--,--,SI,--,--,0,2728,11
--,--,--,--,SI,SI,--,--,--,0,3665,11
--,--,--,--,--,--,--,--,--,0,3721,11
--,--,--,--,SI,SI,SI,--,--,0,3737,11
--,--,--,--,--,--,--,--,--,13,2965,20
SI,--,--,SI,SI,SI,SI,SI,--,13,3140,20
SI,SI,SI,SI,SI,SI,SI,SI,SI,0,43,12
SI,SI,SI,SI,SI,SI,SI,SI,SI,0,572,12
SI,SI,SI,SI,SI,SI,SI,SI,--,0,861,12
--,SI,--,--,SI,SI,--,SI,--,0,1148,12
SI,SI,SI,SI,SI,SI,SI,SI,--,0,1571,12
--,SI,SI,SI,SI,SI,SI,SI,--,0,1774,12
--,--,--,--,--,SI,--,SI,--,2,1986,147
SI,SI,SI,SI,SI,SI,SI,SI,--,0,2168,12
SI,SI,SI,SI,SI,SI,SI,SI,--,0,2323,12
SI,SI,SI,SI,SI,SI,SI,SI,--,0,2423,12
SI,SI,SI,SI,SI,SI,SI,SI,--,0,2911,12
SI,SI,SI,SI,SI,SI,SI,SI,--,0,3105,12
SI,SI,SI,SI,SI,SI,SI,SI,SI,0,3137,12
--,--,--,--,--,--,--,--,--,13,3433,20
--,--,--,--,SI,--,--,--,--,13,6,64
--,--,--,--,--,--,--,SI,SI,0,2628,135
SI,--,--,SI,SI,SI,SI,SI,--,0,2630,135
SI,--,SI,SI,SI,SI,SI,--,SI,0,45,136
SI,SI,SI,SI,SI,SI,SI,SI,--,0,642,136
SI,SI,SI,SI,SI,SI,SI,SI,SI,0,680,136
